gene_symbol,uniprot_id,protein_groups,protein_description,mol_weight_da,n_precursors_exp,n_samples_detected,pct_samples_detected,median_precursors_used,mean_log2_D14,mean_log2_D21,mean_log2_M03,mean_log2_M06,mean_log2_M12,mean_log2_M18,D14.20713.Quantity.log2,D14.20714-40ul.Quantity.log2,D14.20715.Quantity.log2,D14.20716.Quantity.log2,D14.20717.Quantity.log2,D21.20718.Quantity.log2,D21.20719b.Quantity.log2,D21.20720.Quantity.log2,D21.20721-40ul.Quantity.log2,D21.20722.Quantity.log2,M03.20723.Quantity.log2,M03.20724.Quantity.log2,M03.20725.Quantity.log2,M03.20726-40ul.Quantity.log2,M03.20727.Quantity.log2,M06.20728b.Quantity.log2,M06.20729.Quantity.log2,M06.20730.Quantity.log2,M06.20731.Quantity.log2,M06.20732.Quantity.log2,M12.20733.Quantity.log2,M12.20734.Quantity.log2,M12.20735.Quantity.log2,M12.20736.Quantity.log2,M12.20737.Quantity.log2,M18.20740-40ul.Quantity.log2,M18.20741.Quantity.log2,M18.20742.Quantity.log2,M18.20743.Quantity.log2,M18.20744.Quantity.log2,p.value.M03-D14,adj.p.value.M03-D14,log2.fold.change.M03-D14,is.significant.M03-D14,t.statistic.M03-D14,p.value.M18-M03,adj.p.value.M18-M03,log2.fold.change.M18-M03,is.significant.M18-M03,t.statistic.M18-M03,go_molecular_function,go_biological_process,go_cellular_component,kegg_pathway,rna_ensembl_id,rna_baseMean,rna_log2FC,rna_lfcSE,rna_pvalue,rna_padj,rna_gene_label
Lsm14b,Q8CGC4,Q8CGC4,Protein LSM14 homolog B,42309.97,11,17,56.7,5,5.743571976474817,5.17491491060685,3.498089785611824,3.465978996618558,3.1043378436948235,,6.1372558787488005,5.39777123577288,6.082406522731604,5.202201112924161,5.898225132196641,5.179289686682491,5.581836484793099,4.761473827079446,5.077340896938591,5.274633657540621,3.6953488444299856,3.1671424686927554,3.636167126015803,,3.4937007033087517,,3.877651942620372,,,3.0543060506167437,,3.1043378436948235,,,,,,,,,2.6378735655833357e-5,0.0062407208388123,-2.304767080086243,TRUE,-10.60748367512193,0.12725057169996476,0.248478997002606,-0.7729397389026311,FALSE,-1.8595601328727676,nucleic acid binding;RNA binding;mRNA binding;binding,regulation of translation;biological regulation,,,ENSMUSG00000039108,3025.56074551092,-0.635234643959674,0.156306206668935,6.49343451903118e-6,2.3637005607675e-4,Lsm14b
Man2b2,O54782,O54782,Epididymis-specific alpha-mannosidase,115609.6,26,30,100,11,6.8702438561474795,7.167383531314829,7.842834386780348,8.090155726218272,7.738384485058977,8.09711367125063,6.812498734549011,6.626080410098888,6.88951454669724,6.916201209002061,7.1069243803902,6.9413243756325,7.116451209970358,7.115431548688598,7.319813084928509,7.343897437354181,7.694762023262126,7.868202833866125,7.809083834603239,8.14892291766107,7.693200324509179,8.031935044046858,8.105876706100254,8.066201062118038,8.118067700753622,8.12869811807259,7.780374761068283,7.63858494814078,7.593295028376181,7.964743361912464,7.714924325797175,8.514650614538928,7.63095817827406,7.991044816417004,8.141746375863889,8.207168371159273,2.875752228243587e-5,0.0062407208388123,0.9725905306328686,TRUE,8.509914185354075,0.1752105582617787,0.306554785350565,0.25427928447028236,FALSE,1.5239952922370077,"catalytic activity;hydrolase activity, hydrolyzing O-glycosyl compounds;alpha-mannosidase activity;binding;mannan endo-1,6-alpha-mannosidase activity;mannosidase activity;hydrolase activity;hydrolase activity, acting on glycosyl bonds;carbohydrate binding;ion binding;cation binding;metal ion binding",carbohydrate metabolic process;alcohol metabolic process;metabolic process;catabolic process;oligosaccharide metabolic process;cellular process;cellular metabolic process;primary metabolic process;small molecule metabolic process,extracellular region;lysosome;vacuole;organelle;intracellular organelle;intracellular membrane-bounded organelle;cell part,Other glycan degradation,ENSMUSG00000029119,2808.09682039694,0.57496446189444,0.278961179189633,0.00463743881480922,0.0428485144673392,Man2b2
Mcm4,P49717,P49717,DNA replication licensing factor MCM4,96736.2,51,27,90,18,7.72774373308808,7.883104003413415,6.569050928115827,6.230517236510936,6.301695449170855,5.346612347908609,8.011765383421059,7.614739045771817,7.450002111806122,8.040482542992573,7.521729581448832,8.238100158931083,7.9367046077651775,7.847805094930405,7.565993978219612,7.826916177220797,7.236904544236325,6.21790860500714,6.13734094408017,7.025844507006623,6.227256040248878,6.314515619678188,6.573340001902648,6.214146706287634,5.844618233342125,6.205965621344084,6.243993854561232,6.791243189406796,6.436199511793856,6.278211079989829,5.758829610102557,,5.603564093881623,5.089660601935594,,,0.00438869096089607,0.0387108358580215,-1.1586928049722536,TRUE,-4.391992962358349,0.01228069954674145,0.0719158142928246,-2.801344130146904,FALSE,-3.863580951892115,"nucleotide binding;nucleic acid binding;DNA binding;DNA helicase activity;single-stranded DNA binding;catalytic activity;helicase activity;binding;ATP binding;pyrophosphatase activity;hydrolase activity;hydrolase activity, acting on acid anhydrides;hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides;ATPase activity;purine nucleotide binding;nucleoside-triphosphatase activity;adenyl nucleotide binding;ribonucleotide binding;purine ribonucleotide binding;adenyl ribonucleotide binding;purine ribonucleoside triphosphate binding;structure-specific DNA binding",nucleobase-containing compound metabolic process;DNA metabolic process;DNA replication;DNA repair;DNA recombination;nitrogen compound metabolic process;response to stress;response to DNA damage stimulus;metabolic process;biosynthetic process;cellular process;DNA geometric change;cellular nitrogen compound metabolic process;macromolecule metabolic process;cellular metabolic process;primary metabolic process;response to stimulus,nucleus;nucleoplasm;macromolecular complex;organelle;intracellular organelle;intracellular membrane-bounded organelle;protein complex;cell part,DNA replication;Cell cycle;Cell cycle - yeast;Meiosis - yeast,ENSMUSG00000022673,1700.71936322122,-0.562017989538545,0.175095335263982,2.0410982013274e-4,0.00392436148046889,Mcm4
Mcm5,P49718,P49718,DNA replication licensing factor MCM5,82406.76,31,27,90,12,7.653507540961281,7.699085579335232,6.457674231305342,6.119621759704125,6.341408627320623,5.630810877312575,7.694364264162137,7.544334117530484,7.619680988693914,7.866184235094544,7.542974099325329,7.93215454516625,7.5806789392395615,7.640597885927218,7.796577744119206,7.545418782223928,6.9656716577710265,6.085136084271572,6.086170085751385,6.9752530579693195,6.1761402707634065,6.210525395264054,6.457830228376639,5.817220532593586,6.217084571646657,5.895448070639684,6.342171674612637,6.664898286286192,6.347944088602383,6.672975473641527,5.679053613460381,,5.878646869426335,5.382974885198815,,,0.0034619294589459,0.0338076838894605,-1.1958333096559397,TRUE,-5.474793810384305,0.01929949939524682,0.0865286216980594,-2.146374355625234,FALSE,-3.402865245604776,"nucleotide binding;nucleic acid binding;DNA binding;DNA replication origin binding;single-stranded DNA binding;catalytic activity;helicase activity;binding;ATP binding;pyrophosphatase activity;hydrolase activity;hydrolase activity, acting on acid anhydrides;hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides;ATPase activity;purine nucleotide binding;nucleoside-triphosphatase activity;adenyl nucleotide binding;ribonucleotide binding;purine ribonucleotide binding;adenyl ribonucleotide binding;purine ribonucleoside triphosphate binding;sequence-specific DNA binding;structure-specific DNA binding",nucleobase-containing compound metabolic process;DNA metabolic process;DNA replication;DNA repair;DNA recombination;nitrogen compound metabolic process;response to stress;response to DNA damage stimulus;metabolic process;biosynthetic process;cellular process;DNA geometric change;cellular nitrogen compound metabolic process;macromolecule metabolic process;cellular metabolic process;primary metabolic process;response to stimulus,nucleus;nucleoplasm;cytosol;macromolecular complex;organelle;intracellular organelle;intracellular membrane-bounded organelle;protein complex;cell part,DNA replication;Cell cycle;Cell cycle - yeast;Meiosis - yeast,ENSMUSG00000005410,1215.82866930361,-0.940249653348723,0.370716664378271,6.6110292084366e-4,0.0098959451103221,Mcm5
Mcm6,P97311,P97311,DNA replication licensing factor MCM6,92867.07,50,27,90,18,7.913707950730988,8.327229658781992,6.896979954074652,6.636002551532502,6.291200673410513,5.72145522093189,8.327303190121787,7.938288746437515,7.851943149865707,7.836230018699494,7.614774648530437,8.445342772849452,8.497860727689364,8.294289943417919,8.227261329271915,8.171393520681315,7.27043321348309,6.622718783346204,6.784837497863468,7.040068102807516,6.766842172872983,6.901995976810976,6.823028781011969,6.291623623657693,6.585313188048188,6.578051188133682,6.51456887325708,6.784886110217759,6.201254971028367,6.301147560653944,5.654145851895415,,5.87774629034037,5.56516415152341,,,2.557946673933958e-4,0.0121766382144888,-1.0167279966563356,TRUE,-6.213457233962363,0.00954621162787187,0.0642282760191164,-2.3205304269192286,FALSE,-4.387477798679343,"nucleotide binding;nucleic acid binding;DNA binding;DNA helicase activity;single-stranded DNA binding;catalytic activity;helicase activity;binding;protein binding;ATP binding;pyrophosphatase activity;hydrolase activity;hydrolase activity, acting on acid anhydrides;hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides;ATPase activity;purine nucleotide binding;nucleoside-triphosphatase activity;adenyl nucleotide binding;ribonucleotide binding;purine ribonucleotide binding;adenyl ribonucleotide binding;purine ribonucleoside triphosphate binding;identical protein binding;structure-specific DNA binding",nucleobase-containing compound metabolic process;DNA metabolic process;DNA replication;DNA repair;DNA recombination;nitrogen compound metabolic process;response to stress;response to DNA damage stimulus;metabolic process;biosynthetic process;cellular process;DNA geometric change;cellular nitrogen compound metabolic process;macromolecule metabolic process;cellular metabolic process;primary metabolic process;response to stimulus,nucleus;nucleoplasm;macromolecular complex;organelle;intracellular organelle;intracellular membrane-bounded organelle;protein complex;cell part,DNA replication;Cell cycle;Cell cycle - yeast;Meiosis - yeast,ENSMUSG00000026355,2608.38331088863,-0.614583668143498,0.253645273117612,0.00174922113476344,0.0208854873541124,Mcm6
Mcm7,Q61881,Q61881,DNA replication licensing factor MCM7,81210.74,56,27,90,14,8.687941663143423,8.847350548266864,7.618076210144106,7.319482647328155,7.221761317697451,6.414943973131368,9.01569152746932,8.759245857431292,8.57767476207281,8.69575567604558,8.391340492698115,8.77283143383768,8.979283794301132,8.862342423164973,8.735960039615442,8.88633505041509,7.889541840075923,7.220599444975088,7.369519871669015,8.117071224228845,7.493648669771659,7.463437936976166,7.452891859358336,6.925516410427096,7.411093667948791,7.344473361930388,7.364438606889463,7.609001940595185,7.386149439664411,6.926401512265253,6.822815089072944,,6.95332135245398,5.876566593808757,,,0.00112624931824673,0.0206582367304096,-1.0698654529993172,TRUE,-5.450288015745025,0.01371007923885692,0.0750444110570095,-2.8768145813720585,FALSE,-3.949596585084643,"nucleotide binding;nucleic acid binding;DNA binding;DNA helicase activity;single-stranded DNA binding;catalytic activity;helicase activity;binding;ATP binding;pyrophosphatase activity;hydrolase activity;hydrolase activity, acting on acid anhydrides;hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides;ATPase activity;purine nucleotide binding;nucleoside-triphosphatase activity;adenyl nucleotide binding;ribonucleotide binding;purine ribonucleotide binding;adenyl ribonucleotide binding;purine ribonucleoside triphosphate binding;structure-specific DNA binding",nucleobase-containing compound metabolic process;DNA metabolic process;DNA replication;DNA repair;DNA recombination;nitrogen compound metabolic process;response to stress;response to DNA damage stimulus;metabolic process;cell proliferation;biosynthetic process;cellular process;DNA geometric change;cellular nitrogen compound metabolic process;response to chemical stimulus;macromolecule metabolic process;cellular metabolic process;primary metabolic process;response to stimulus;biological regulation,nucleus;nucleoplasm;cytosol;macromolecular complex;organelle;intracellular organelle;intracellular membrane-bounded organelle;protein complex;cell part,DNA replication;Cell cycle;Cell cycle - yeast;Meiosis - yeast,ENSMUSG00000029730,2663.10216455942,-0.645461363130419,0.231741934526164,6.0142063137037e-4,0.00919267738991141,Mcm7
Mme,Q61391,Q61391,Neprilysin,85701.91,27,24,80,5,8.515365313617883,6.590353127030508,5.501148192849306,5.2424285155114365,5.563662726135287,5.995803294575958,8.404798552903811,8.907279178201355,9.07614720174135,7.601317975792327,8.58728365945058,6.443084301255284,6.798911663536578,6.331135768717531,7.177351556012067,6.2012823456310855,5.488576663481996,5.598635931958013,,,5.416231983107909,,4.779177198406569,5.2209154155910715,5.849350500969257,5.1202709470788506,5.681083207626256,5.1335925326673575,,,5.8763124381122465,,4.947165063701387,5.05845406193902,6.806982506986346,7.170611545677079,0.00217283946823383,0.0268715281040547,-3.9851195449621577,TRUE,-5.631068410843475,0.4149595380795178,0.551535856635101,0.8610044354921111,FALSE,0.860530492408485,"phosphatidylserine binding;catalytic activity;endopeptidase activity;metalloendopeptidase activity;binding;protein binding;phospholipid binding;peptidase activity;metallopeptidase activity;exopeptidase activity;zinc ion binding;lipid binding;hydrolase activity;peptide binding;identical protein binding;protein homodimerization activity;ion binding;cation binding;metal ion binding;transition metal ion binding;protein dimerization activity;peptidase activity, acting on L-amino acid peptides;oligopeptidase activity",organic acid metabolic process;proteolysis;peptide metabolic process;cellular amino acid metabolic process;nitrogen compound metabolic process;response to stress;aging;behavior;metabolic process;catabolic process;amine metabolic process;response to abiotic stimulus;response to endogenous stimulus;cellular process;protein metabolic process;protein catabolic process;multicellular organismal process;developmental process;cellular nitrogen compound metabolic process;cellular ketone metabolic process;response to chemical stimulus;hormone metabolic process;macromolecule metabolic process;cellular amide metabolic process;cellular metabolic process;primary metabolic process;small molecule metabolic process;heterocycle metabolic process;anatomical structure development;neurological system process;response to stimulus;protein maturation;biological regulation,cytoplasm;endosome;plasma membrane;brush border;membrane;cytoplasmic membrane-bounded vesicle;vesicle;cell projection;neuron projection;neuronal cell body;organelle;intracellular organelle;intracellular membrane-bounded organelle;cell body;cell part;synapse,Renin-angiotensin system;Hematopoietic cell lineage;Protein digestion and absorption;Alzheimer's disease,ENSMUSG00000027820,1820.95597829077,0.587222479145183,0.265713770573274,0.00322353678361653,0.0327977098561347,Mme
Mpeg1,A0AAQ4VMR7,A0AAQ4VMR7;A1L314;E9QN37,Macrophage-expressed gene 1 protein,79109.41,6,21,70,3,3.3834408375192497,2.7179053272950924,3.8448763997259796,3.4623906074938504,4.196045608367466,5.391527071132069,,3.11978669244183,3.2249854062051173,3.025464873200933,4.163526378229118,2.7179053272950924,,,,,3.8286111675128103,3.979633128240771,,3.726384903424356,,2.8286380883503037,,4.56540556051224,,2.9931281736190085,3.8062633529984513,3.8983354908773262,3.710566206065075,5.282366063748534,4.282696928147947,5.897015801055394,4.663918965629482,4.426319020207257,5.566304822438991,6.404076746329223,0.6341888821262176,0.758044024510373,0.22090908647014684,FALSE,0.4945901457850627,0.00329046064409216,0.0417280242927857,2.0322146780928696,TRUE,4.178764932431128,transporter activity;channel activity;passive transmembrane transporter activity;wide pore channel activity;transmembrane transporter activity,immune system process;response to stress;response to biotic stimulus;response to stimulus;multi-organism process,membrane;cytoplasmic membrane-bounded vesicle;vesicle;organelle;intracellular organelle;intracellular membrane-bounded organelle;cell part,,ENSMUSG00000046805,2255.13374698411,0.876679360316397,0.534435359913789,0.00480597548157351,0.0440168997842422,Mpeg1
Mrps22,Q9CXW2,Q9CXW2,Small ribosomal subunit protein mS22,41192.11,22,30,100,8,7.6583395599971995,7.4191935787099395,6.85982064545847,6.688954526342452,7.202918741196103,7.287541585084336,7.157728714038472,8.167860038268662,7.707805658303412,7.496633165694747,7.7616702236807,7.346913104551445,7.464130529093347,7.339241506120824,8.039657559206098,6.906025194577982,6.980846199448336,6.89450472670535,6.578212351877975,7.248839927736703,6.59670002152398,6.636573733523183,6.641927154032793,6.778576790891341,6.662626438726346,6.7250685145386,7.006739711324882,7.442429622974974,7.17181496062513,6.902889735674476,7.490719675381047,7.544384354771378,6.741005034557398,6.691781210953998,7.5987850463454,7.8617522787934995,0.00565982302863096,0.0443759719290569,-0.7985189145387297,TRUE,-3.839172383295227,0.16433641511180955,0.292873723833065,0.4277209396258659,FALSE,1.5820300534548364,structural constituent of ribosome;structural molecule activity,translation;organelle organization;mitochondrion organization;metabolic process;biosynthetic process;cellular process;cellular component organization;protein metabolic process;mitochondrial translation;macromolecule metabolic process;cellular metabolic process;primary metabolic process,mitochondrion;small ribosomal subunit;membrane;ribonucleoprotein complex;macromolecular complex;organelle;intracellular organelle;intracellular membrane-bounded organelle;cell part,,ENSMUSG00000032459,838.405859977344,-0.386501747988676,0.149812983725505,0.00283706818343443,0.0298329508913557,Mrps22
Mthfd1,Q922D8,Q922D8,"C-1-tetrahydrofolate synthase, cytoplasmic",101199.56,54,30,100,26,7.896283301469046,8.570197420229665,8.123910821975631,7.859103802509954,7.933462059453502,7.727493490122939,7.913630580823116,7.794105557685544,7.826527637084955,8.19219572479258,7.754957006959034,8.788414363674317,8.794755552518778,8.301183014109418,8.36095154122151,8.6056826296243,8.320830428103799,8.020118453541825,8.166005663082544,8.177813679074097,7.934785886075893,7.8311590600178596,7.792143882525308,7.587753485491787,8.326622043406406,7.7578405411084095,7.785155394986533,8.196716777458786,7.84536791715567,7.81287051177793,8.027199695888594,7.791539607931869,7.736322751800945,7.62337427481276,7.588430772851386,7.89780004321773,0.05933372813693086,0.167522845482611,0.2276275205065854,FALSE,2.20499191629605,0.00208326249731904,0.0360756312555896,-0.39641733185269246,TRUE,-4.5270208488659085,"nucleotide binding;catalytic activity;formate-tetrahydrofolate ligase activity;methenyltetrahydrofolate cyclohydrolase activity;methylenetetrahydrofolate dehydrogenase [NAD(P)+] activity;methylenetetrahydrofolate dehydrogenase (NAD+) activity;methylenetetrahydrofolate dehydrogenase (NADP+) activity;binding;ATP binding;oxidoreductase activity;oxidoreductase activity, acting on the CH-NH group of donors;oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor;hydrolase activity;hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds;hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines;ligase activity;ligase activity, forming carbon-nitrogen bonds;purine nucleotide binding;cyclohydrolase activity;adenyl nucleotide binding;ribonucleotide binding;purine ribonucleotide binding;adenyl ribonucleotide binding;purine ribonucleoside triphosphate binding",immune system process;organic acid metabolic process;nucleobase-containing compound metabolic process;cellular amino acid metabolic process;cellular aromatic compound metabolic process;one-carbon metabolic process;sulfur compound metabolic process;nitrogen compound metabolic process;metabolic process;biosynthetic process;nucleotide metabolic process;amine metabolic process;cellular process;developmental process;cellular nitrogen compound metabolic process;cellular ketone metabolic process;homeostatic process;cellular metabolic process;primary metabolic process;small molecule metabolic process;heterocycle metabolic process;anatomical structure formation involved in morphogenesis;anatomical structure development;cofactor metabolic process;nucleobase-containing small molecule metabolic process;biological regulation,mitochondrion;cytosol;organelle;intracellular organelle;intracellular membrane-bounded organelle;cell part,One carbon pool by folate,ENSMUSG00000021048,1861.77405769916,-0.468032398408424,0.167963341344384,0.00109722245500877,0.0145146063209381,Mthfd1
Mtmr14,Q8VEL2,Q8VEL2,"Phosphatidylinositol-3,5-bisphosphate 3-phosphatase MTMR14",72442.77,15,12,40,7.5,6.393710133559763,6.075118952395129,3.7501999392274667,,,,6.983407513573455,6.42799282491404,6.889622881657525,5.231046671580491,6.436480776073305,5.83746066687013,6.445958255744419,5.5706451076363095,6.235877210770422,6.285653520954367,,,3.532933489284625,,3.967466389170309,,,,,,,,,,,,,,,,4.009958922975698e-4,0.013512209898881,-3.864853841691304,TRUE,-6.519128858204395,,,,FALSE,,"catalytic activity;inositol or phosphatidylinositol phosphatase activity;phosphatidylinositol-3-phosphatase activity;hydrolase activity;hydrolase activity, acting on ester bonds;phosphatase activity;lipid phosphatase activity;phosphoric ester hydrolase activity;phosphatidylinositol monophosphate phosphatase activity",phosphorus metabolic process;metabolic process;cellular process;cellular metabolic process,cell projection;cell part,,ENSMUSG00000030269,1828.96888812358,-1.21209439061509,0.245276279021959,4.9135222385975e-8,4.18957882616066e-6,Mtmr14
Naga,Q9QWR8,Q9QWR8,Alpha-N-acetylgalactosaminidase,47234.67,30,30,100,12,8.50624584427386,8.680082839448213,9.532517048060171,9.710081786998039,9.360958066851326,9.554511563155502,8.539406267371286,8.213133002324872,8.728345818518951,8.324696833612633,8.725647299541558,8.470453459551647,8.421583591800873,8.773118576516149,8.808895064231024,8.926363505141364,9.540597983572782,9.394780992482136,9.647165355407816,9.51693484792275,9.563106060915372,9.860925841355057,9.21907662108738,9.830501280564883,9.491785218913376,10.148119973069498,9.03156592758684,9.235891522840184,9.307008701367472,9.47440382929653,9.755920353165598,9.692877461836042,8.843890773041984,9.1799845421681745,10.20347003519048,9.852335003540832,2.107320593221568e-4,0.010986678127814,1.0262712037863118,TRUE,9.16460725634394,0.9327593941217864,0.961116900132004,0.02199451509533112,FALSE,0.08950913444973818,"catalytic activity;hydrolase activity, hydrolyzing O-glycosyl compounds;alpha-galactosidase activity;binding;protein binding;alpha-N-acetylgalactosaminidase activity;galactosidase activity;hexosaminidase activity;hydrolase activity;hydrolase activity, acting on glycosyl bonds;identical protein binding;protein homodimerization activity;protein dimerization activity",carbohydrate metabolic process;lipid metabolic process;metabolic process;catabolic process;oligosaccharide metabolic process;cellular process;cellular metabolic process;primary metabolic process;cellular lipid metabolic process,cytoplasm;lysosome;vacuole;organelle;intracellular organelle;intracellular membrane-bounded organelle;cell part,Glycosphingolipid biosynthesis - globo series;Lysosome,ENSMUSG00000022453,2093.63738457683,0.536150041910699,0.129420623847246,6.27405491942038e-6,2.2998515801585e-4,Naga
Nexn,A0A0G2JEX1,A0A0G2JEX1;Q7TPW1,Nexilin,80036.01,29,30,100,8,7.656777669997344,7.893484575986617,6.402111116172452,6.423791086375948,5.977313775696923,6.204592508197709,8.035809102185524,7.932153103056345,8.07867855315775,6.748070181548449,7.489177410038653,7.591779355594012,8.310084770352983,7.835444728601889,8.273848232169156,7.456265793215038,6.3165330366750725,6.255562566339528,6.817892198671561,6.120173476205163,6.500394302970938,6.322639927422284,6.083884080617978,6.8984684452664045,6.46547834700482,6.348484631568257,6.124314925411882,5.878803723220696,6.0374727210020955,6.199371009123849,5.646606499726089,6.2388644770589385,5.889817808398365,5.749638276981313,6.8241565072431065,6.320485471306821,0.00444492986373096,0.0389547356821721,-1.254666553824892,TRUE,-4.518339202055922,0.40607292607553314,0.544042174370373,-0.19751860797474308,FALSE,-0.8853891460404235,actin binding;structural molecule activity;binding;protein binding;cytoskeletal protein binding;structural constituent of muscle;actin filament binding,regulation of organelle organization;biological regulation,cytoskeleton;plasma membrane;membrane;organelle;intracellular organelle;intracellular non-membrane-bounded organelle;cell part,,ENSMUSG00000039103,2050.98445564551,-0.526634943604773,0.216874742992638,0.00232440983202262,0.0258819487967373,Nexn
Nlrp4f,L7N1W9,L7N1W9,"NLR family, pyrin domain containing 4F",107871.43,18,16,53.3,5,8.029497155246919,8.085428518856656,5.951512386867089,6.35496203788338,,,8.197036821445117,8.422393330942478,8.5504638071892,6.616322799241737,8.361269017416063,7.943519540594137,8.08326408346861,7.987686181091563,8.414691815735036,7.997980973393932,5.609297455457633,5.69703064870247,6.593231645875402,,5.9064897974328465,,,,6.264996024281776,6.444928051484984,,,,,,,,,,,0.00692432902569239,0.0489590487040932,-2.6342436011177774,TRUE,-3.853697384772408,0.00797985199509876,0.0599199886409719,-2.5611156113705627,FALSE,-3.927018178809445,,,,,ENSMUSG00000032999,889.79181537055,-2.19690666591464,0.423234294550038,9.602419764087411e-9,1.06918908616014e-6,Nlrp4f
Nlrp5,Q9R1M5,Q9R1M5,"NACHT, LRR and PYD domains-containing protein 5",131317.91,72,20,66.7,24.5,9.042530536359372,9.061864941779117,6.5200797981199194,6.359526715635555,5.739431503429815,,9.743834404491611,9.277749101186114,9.544014964060676,7.688742053172782,8.958312158885677,8.857722215126058,9.569954666936976,8.615233699406087,9.246167800406075,9.020246327020397,6.533042365936885,6.113942421911346,6.672269078840279,,6.761065325791169,,6.405030415905103,5.894752275452925,6.523035682898909,6.615288488285282,5.403200087682442,6.075662919177189,,,,,,,,,0.00230277753984108,0.0275689814051234,-3.054719740586762,TRUE,-4.671722515809796,0.00138611484022673,0.0330538893319053,-3.442254250844205,TRUE,-4.84817472495468,nucleotide binding;binding;protein binding;ATP binding;cytoskeletal protein binding;tubulin binding;purine nucleotide binding;adenyl nucleotide binding;ribonucleotide binding;purine ribonucleotide binding;adenyl ribonucleotide binding;purine ribonucleoside triphosphate binding,transport;exocytosis;organelle organization;cytoskeleton organization;anatomical structure morphogenesis;embryo development;cellular process;cellular component organization;vesicle-mediated transport;cellular component assembly;regulation of protein stability;developmental process;secretion;localization;establishment of localization;macromolecular complex assembly;biological regulation,nucleus;nucleolus;cytoplasm;mitochondrion;Golgi apparatus;cytosol;cell cortex;cytoplasmic membrane-bounded vesicle;vesicle;macromolecular complex;organelle;intracellular organelle;intracellular membrane-bounded organelle;intracellular non-membrane-bounded organelle;cell part,,ENSMUSG00000015721,2311.0021867093,-2.47050482840495,0.483775958260459,1.43768965279221e-8,1.49376907037463e-6,Nlrp5
Npm1,Q61937,Q61937,Nucleophosmin,32560.07,26,30,100,18,12.118115963392285,12.47480109715009,11.943200143765832,11.791261583406406,11.320012864375794,10.19820611097487,12.142049547593023,12.09217434347998,11.524005274166536,13.050093255465445,11.782257396256442,13.191900351366211,12.365909363463167,12.161272456706907,12.491627437444468,12.163295876769702,12.43974732746204,11.849669098964528,11.3290925466717,12.879647466724467,11.217844279006428,11.717667115547734,12.513540632344558,11.961199903595734,11.504943822934775,11.258956442609234,10.948494495918116,11.587492553499594,11.72778493884969,12.013693249688211,10.322599083923356,10.077503078463138,10.272353705413767,10.450556965618324,10.149433931750906,10.041182873628212,0.6817774564962386,0.795738700927114,-0.17491581962645242,FALSE,-0.4260473664375747,0.00445278921064189,0.0465214344319173,-1.7449940327909612,TRUE,-5.326775955459015,"nucleotide binding;regulatory region DNA binding;transcription regulatory region sequence-specific DNA binding;protein binding transcription factor activity;transcription factor binding transcription factor activity;core promoter sequence-specific DNA binding;core promoter binding;regulatory region nucleic acid binding;p53 binding;nucleic acid binding;DNA binding;chromatin binding;transcription cofactor activity;transcription coactivator activity;RNA binding;enzyme inhibitor activity;protein kinase inhibitor activity;binding;protein binding;ATP binding;phospholipid binding;phosphatidylinositol-3,4,5-trisphosphate binding;transcription factor binding;lipid binding;purine nucleotide binding;kinase regulator activity;kinase inhibitor activity;rRNA binding;protein kinase regulator activity;enzyme binding;kinase binding;protein kinase binding;enzyme regulator activity;adenyl nucleotide binding;Tat protein binding;ribonucleotide binding;purine ribonucleotide binding;adenyl ribonucleotide binding;phosphatidylinositol binding;purine ribonucleoside triphosphate binding;histone binding;identical protein binding;protein homodimerization activity;ribonucleoprotein binding;ribosomal large subunit binding;ribosomal small subunit binding;protein kinase B binding;sequence-specific DNA binding;transcription regulatory region DNA binding;protein dimerization activity;NF-kappaB binding;unfolded protein binding",ribosomal subunit export from nucleus;nucleobase-containing compound metabolic process;DNA metabolic process;DNA repair;chromatin organization;regulation of translation;nitrogen compound metabolic process;transport;nucleocytoplasmic transport;response to stress;response to DNA damage stimulus;organelle organization;aging;metabolic process;biosynthetic process;response to abiotic stimulus;cellular process;nucleobase-containing compound transport;cellular component organization;RNA metabolic process;chromatin modification;cellular homeostasis;cellular component assembly;microtubule organizing center organization;regulation of protein modification process;regulation of protein stability;developmental process;regulation of organelle organization;cellular macromolecular complex assembly;cellular nitrogen compound metabolic process;response to chemical stimulus;ribosomal large subunit biogenesis;ribosomal small subunit biogenesis;homeostatic process;macromolecule metabolic process;cellular metabolic process;primary metabolic process;response to stimulus;regulation of DNA metabolic process;nuclear transport;localization;establishment of localization;chromosome organization;cellular localization;regulation of cell cycle;macromolecular complex assembly;biological regulation,nucleus;nucleoplasm;nucleolus;cytoplasm;centrosome;microtubule organizing center;cytosol;small ribosomal subunit;ribonucleoprotein complex;macromolecular complex;organelle;intracellular organelle;intracellular membrane-bounded organelle;intracellular non-membrane-bounded organelle;cell part,,ENSMUSG00000057113,28007.701565036,-0.534743944791987,0.180370173330088,4.4340222283594e-4,0.00726152137168384,Npm1
