gene_symbol,uniprot_id,protein_groups,protein_description,mol_weight_da,n_precursors_exp,n_samples_detected,pct_samples_detected,median_precursors_used,mean_log2_D14,mean_log2_D21,mean_log2_M03,mean_log2_M06,mean_log2_M12,mean_log2_M18,D14.20747.Quantity.log2,D14.20748.Quantity.log2,D14.20749.Quantity.log2,D14.20750.Quantity.log2,D14.20751.Quantity.log2,D21.20752.Quantity.log2,D21.20753.Quantity.log2,D21.20754.Quantity.log2,D21.20755.Quantity.log2,D21.20756.Quantity.log2,M03.20757.Quantity.log2,M03.20758.Quantity.log2,M03.20759.Quantity.log2,M03.20760.Quantity.log2,M03.20761.Quantity.log2,M06.20762.Quantity.log2,M06.20763.Quantity.log2,M06.20764.Quantity.log2,M06.20765.Quantity.log2,M06.20766.Quantity.log2,M12.20768.Quantity.log2,M12.20769.Quantity.log2,M12.20770.Quantity.log2,M12.20771.Quantity.log2,M12.20772.Quantity.log2,M18.20775b.Quantity.log2,M18.20776-40ul.Quantity.log2,M18.20777.Quantity.log2,M18.20778.Quantity.log2,M18.20779.Quantity.log2,p.value.M03-D14,adj.p.value.M03-D14,log2.fold.change.M03-D14,is.significant.M03-D14,t.statistic.M03-D14,p.value.M18-M03,adj.p.value.M18-M03,log2.fold.change.M18-M03,is.significant.M18-M03,t.statistic.M18-M03,go_molecular_function,go_biological_process,go_cellular_component,kegg_pathway,rna_ensembl_id,rna_baseMean,rna_log2FC,rna_lfcSE,rna_pvalue,rna_padj,rna_gene_label
Neu1,O35657,O35657,Sialidase-1,44591.3,8,30,100,3,5.7673970083541075,5.481848329334362,5.687243774456532,6.2261860914550855,6.279841409240721,6.4970252256994,6.037269608144336,5.683052536068106,5.625740609434247,5.79680525733214,5.694117030791714,5.027474596952904,5.333962228279366,6.05966611085792,5.653187198820822,5.334951511760801,5.473212754894869,5.991938879876647,5.332047341733631,5.68167851297618,5.957341382801335,6.340495731767697,5.893930001934549,6.176649040102414,6.67309186018259,6.046763823288178,7.060318432559055,6.287785639546893,5.851459021226241,5.914722165948292,6.2849217869231255,6.148919350006924,6.492492699414717,6.336477275908711,6.706295442912447,6.800941360254197,0.6091216275173863,0.717750140384042,-0.08015323389757523,FALSE,-0.5379271586120054,0.00180095803086385,0.0378847452695214,0.809781451242868,TRUE,4.595805836143413,"catalytic activity;exo-alpha-sialidase activity;hydrolase activity, hydrolyzing O-glycosyl compounds;hydrolase activity;hydrolase activity, acting on glycosyl bonds;alpha-sialidase activity",carbohydrate metabolic process;lipid metabolic process;metabolic process;catabolic process;oligosaccharide metabolic process;cellular process;cellular metabolic process;primary metabolic process;cellular lipid metabolic process;biological regulation,cytoplasm;lysosome;vacuole;plasma membrane;cell surface;membrane;vesicle;organelle;intracellular organelle;intracellular membrane-bounded organelle;cell part,Other glycan degradation;Sphingolipid metabolism;Lysosome,ENSMUSG00000007038,1424.56041181457,0.446562324783172,0.175552772367705,0.0024259279707321,0.0266960608772723,Neu1
Nexn,A0A0G2JEX1,A0A0G2JEX1;Q7TPW1,Nexilin,80036.01,18,30,100,5,7.923768981028421,7.202266451167837,6.088447137789657,6.211703568344747,6.465997827758928,6.838012208527802,8.228282188329851,8.03622795411668,7.6537217573640435,7.7591021762476755,7.941510829083856,7.508686043771385,7.246523596971442,7.193016039818949,6.932700820846803,7.130405754430606,5.954944584798266,5.98586920430662,5.906564479646597,6.453053054889638,6.141804365307165,5.952383651114469,6.550623033284335,6.363610371250491,6.14662538414154,6.045275401932897,6.637023578952956,6.466726721238381,6.880768889019864,5.926388662349689,6.419081287233749,6.646622758805607,6.956146495479312,6.5596253040761505,7.39547909179258,6.632187392485362,1.216203591957544e-6,1.7240280899188e-4,-1.8353218432387637,TRUE,-12.930226556983468,0.00503938253421457,0.0609535273329273,0.7495650707381447,FALSE,4.069791231176347,actin binding;structural molecule activity;binding;protein binding;cytoskeletal protein binding;structural constituent of muscle;actin filament binding,regulation of organelle organization;biological regulation,cytoskeleton;plasma membrane;membrane;organelle;intracellular organelle;intracellular non-membrane-bounded organelle;cell part,,ENSMUSG00000039103,2050.98445564551,-0.526634943604773,0.216874742992638,0.00232440983202262,0.0258819487967373,Nexn
Nfkb1,P25799,P25799,Nuclear factor NF-kappa-B p105 subunit,105615.42,29,30,100,6,6.1011625623557935,6.243091717766086,6.745492598942528,6.713125599560158,6.765329280756552,6.889032794783584,5.8100859751208125,6.360707528483828,6.221951980250042,6.10069666244952,6.01237066547476,6.256958438157884,6.381291833629274,6.088424490461194,6.310208780914739,6.178575045667341,6.72807350451403,6.67210168153052,6.840255163679498,6.8527511303019235,6.634281514686671,6.9102122253850995,6.515244333768424,6.74126339601212,6.811769882882428,6.58713815975272,6.415178389185866,6.441339140671884,7.097730768021097,6.919380013691984,6.953018092211924,7.161359347179871,6.656557103563976,7.0223534193317185,7.010045023704164,6.59484908013819,9.619754133518606e-4,0.0085578144076347,0.6443300365867346,TRUE,6.242034787979748,0.28143335398476266,0.511586255547469,0.14354019584105604,FALSE,1.2009503509617967,regulatory region DNA binding;transcription regulatory region sequence-specific DNA binding;RNA polymerase II regulatory region sequence-specific DNA binding;RNA polymerase II core promoter proximal region sequence-specific DNA binding;sequence-specific DNA binding RNA polymerase II transcription factor activity;core promoter proximal region sequence-specific DNA binding;protein binding transcription factor activity;transcription factor binding transcription factor activity;RNA polymerase II regulatory region DNA binding;regulatory region nucleic acid binding;nucleic acid binding transcription factor activity;core promoter proximal region DNA binding;nucleic acid binding;DNA binding;chromatin binding;double-stranded DNA binding;sequence-specific DNA binding transcription factor activity;transcription cofactor activity;binding;protein binding;cytoskeletal protein binding;enzyme binding;heat shock protein binding;identical protein binding;actinin binding;sequence-specific DNA binding;structure-specific DNA binding;transcription regulatory region DNA binding,immune system process;response to stress;response to oxidative stress;signal transduction;metabolic process;cell death;response to external stimulus;response to biotic stimulus;response to abiotic stimulus;cellular process;death;multicellular organismal process;developmental process;response to chemical stimulus;macromolecule metabolic process;tissue remodeling;anatomical structure development;response to stimulus;biological regulation,nucleus;nucleoplasm;cytoplasm;mitochondrion;cytosol;macromolecular complex;organelle;intracellular organelle;intracellular membrane-bounded organelle;protein complex;cell part,MAPK signaling pathway;Chemokine signaling pathway;Apoptosis;Osteoclast differentiation;Toll-like receptor signaling pathway;NOD-like receptor signaling pathway;RIG-I-like receptor signaling pathway;Cytosolic DNA-sensing pathway;T cell receptor signaling pathway;B cell receptor signaling pathway;Neurotrophin signaling pathway;Adipocytokine signaling pathway;Epithelial cell signaling in Helicobacter pylori infection;Shigellosis;Leishmaniasis;Chagas disease (American trypanosomiasis);Toxoplasmosis;Amoebiasis;ko05152;Hepatitis C;Measles;Pathways in cancer;Pancreatic cancer;Prostate cancer;Chronic myeloid leukemia;Acute myeloid leukemia;Small cell lung cancer,ENSMUSG00000028163,4915.09693482401,1.22567927791675,0.4370151221171,2.4965101606183e-4,0.00461883819692705,Nfkb1
Nlrp14,Q6B966,Q6B966,"NACHT, LRR and PYD domains-containing protein 14",113386.28,60,19,63.3,21,8.88913826437721,9.210063536920238,6.961704943208632,6.596530751428011,,,8.624552405495146,8.344331671397079,9.093321325196392,9.16534192086833,9.218143998929106,9.03730312708767,9.137450708474596,9.177912653611136,9.413145611073906,9.28450558435388,6.771764590320259,6.420238713642984,7.1311939620150575,7.22959043390519,7.255737016159665,6.547317603905458,,6.877084696666305,6.437675125208831,6.5240455799314505,,,,,,,,,,,3.80939983069751e-5,0.00112412483832168,-1.9274333211685784,TRUE,-8.18426092234171,1.4781236236464746e-7,4.30873036292947e-4,-3.89489983216503,TRUE,-16.975091786486015,nucleotide binding;binding;ATP binding;purine nucleotide binding;adenyl nucleotide binding;ribonucleotide binding;purine ribonucleotide binding;adenyl ribonucleotide binding;purine ribonucleoside triphosphate binding,cellular process;cell differentiation;multicellular organismal process;developmental process;biological regulation,cytoplasm;cell part,,ENSMUSG00000016626,3771.06957234055,-2.47241730129123,0.502251436286396,3.69472977854627e-8,3.31237802832071e-6,Nlrp14
Nlrp2,Q4PLS0,Q4PLS0,NACHT,118641,31,17,56.7,6,5.661466223209982,6.377760949086111,4.382694386015006,3.872694011970156,,,5.173418513160546,5.705700509831783,5.931664054542264,5.738856404502595,5.757691634012718,6.352839946360071,6.111862061477457,6.401305580947373,6.506622716799965,6.516174439845693,4.32345476794458,4.1847428002518,4.449234934290312,4.535583655264596,4.420455772323738,3.6532343319067353,,4.092153692033577,,,,,,,,,,,,,1.4083307353158692e-4,0.00241130714594517,-1.2787718371949763,TRUE,-9.03860514155008,0.02316740580158078,0.131837440789942,-1.561460090079711,FALSE,-3.513621630693907,enzyme inhibitor activity;endopeptidase inhibitor activity;binding;protein binding;aspartic-type endopeptidase inhibitor activity;growth factor binding;protein domain specific binding;cytokine binding;interleukin-1 binding;enzyme regulator activity;peptidase inhibitor activity;Pyrin domain binding;identical protein binding;peptidase regulator activity;endopeptidase regulator activity,biological regulation,cytoplasm;Golgi apparatus;cytosol;organelle;intracellular organelle;intracellular membrane-bounded organelle;cell part,,ENSMUSG00000035177,281.905764682852,-2.21315365199551,0.630087118303546,1.68217320150891e-5,5.2677874967012e-4,Nlrp2
Nlrp4f,L7N1W9,L7N1W9,"NLR family, pyrin domain containing 4F",107871.43,25,13,43.3,8,7.080002442241664,6.880887513971861,4.842635782083469,,,,6.617214431775914,6.7161809073549215,6.971515488301772,7.353106163387741,7.741995220387968,7.049384607149245,6.5306819667465295,6.943480550946237,7.018578672759042,6.862311772258255,4.29114891377322,,,5.488848513290549,4.747909919186635,,,,,,,,,,,,,,,,0.0118080052254087,0.045948542072786,-3.502466937384497,TRUE,-4.084859392214049,,,,FALSE,,,,,,ENSMUSG00000032999,889.79181537055,-2.19690666591464,0.423234294550038,9.602419764087411e-9,1.06918908616014e-6,Nlrp4f
Nlrp5,Q9R1M5,Q9R1M5,"NACHT, LRR and PYD domains-containing protein 5",131317.91,72,18,60,24.5,8.95088931170539,8.941444961807813,6.931288235932286,6.719402148894012,,,8.71209054208059,8.315083484846651,8.569083761001307,9.543852647556328,9.614336123042069,8.805688283213367,8.610905208547255,9.166242782204362,9.161026212973818,8.963362322100263,6.513069983950616,7.240870943434988,6.464538770718237,7.295192993648296,7.142768487909292,,,6.9021613556651396,6.284228802474206,6.971816288542692,,,,,,,,,,,3.8583747329613366e-4,0.00479819358896897,-2.019601075773103,TRUE,-6.285875398920577,8.851319156429363e-6,0.00233142484848593,-4.145116243004296,TRUE,-21.99859730313611,nucleotide binding;binding;protein binding;ATP binding;cytoskeletal protein binding;tubulin binding;purine nucleotide binding;adenyl nucleotide binding;ribonucleotide binding;purine ribonucleotide binding;adenyl ribonucleotide binding;purine ribonucleoside triphosphate binding,transport;exocytosis;organelle organization;cytoskeleton organization;anatomical structure morphogenesis;embryo development;cellular process;cellular component organization;vesicle-mediated transport;cellular component assembly;regulation of protein stability;developmental process;secretion;localization;establishment of localization;macromolecular complex assembly;biological regulation,nucleus;nucleolus;cytoplasm;mitochondrion;Golgi apparatus;cytosol;cell cortex;cytoplasmic membrane-bounded vesicle;vesicle;macromolecular complex;organelle;intracellular organelle;intracellular membrane-bounded organelle;intracellular non-membrane-bounded organelle;cell part,,ENSMUSG00000015721,2311.0021867093,-2.47050482840495,0.483775958260459,1.43768965279221e-8,1.49376907037463e-6,Nlrp5
Nmral1,D3YU12,D3YU12;Q8K2T1,NmrA-like family domain-containing protein 1,33081.71,22,30,100,10,9.0236172095415,9.189015992087983,8.087478589846572,7.946075614678172,7.543373835895748,7.212911629002585,8.99920702808375,9.080669216629952,9.240594977720797,8.907993614529959,8.889621210743044,9.196502324770492,9.286257116176932,9.032643234187628,9.119702801755492,9.309974483549366,8.38861987704462,8.080421021831869,8.169850703023998,7.917046411802605,7.881454935529762,8.043289338530505,7.8680960819888774,7.972913808932528,8.012952683732653,7.833126160206296,8.004979409801651,7.879371041738921,7.476780313307974,7.38259724701731,6.973141167612885,7.139600062917918,7.660728664474061,7.1833291624819084,7.223230617787843,6.857669637351196,6.147470254475118e-5,0.00152108672936347,-0.936138619694928,TRUE,-8.351927885966658,7.958722695471498e-4,0.0265139161797708,-0.8745669608439872,TRUE,-5.5196290410741184,,,,,ENSMUSG00000063445,296.012592550275,-0.452181568244333,0.150475516839811,6.0175152523672e-4,0.00919267738991141,Nmral1
Npm1,Q61937,Q61937,Nucleophosmin,32560.07,35,30,100,24.5,13.272894381016538,13.135587538874642,12.533763090124634,12.760137099301495,12.648951923362377,12.040929751184057,13.183530135490848,13.83048561319075,13.456425609517572,12.867243385241174,13.026787161642355,13.043040304008104,13.272145080087212,13.228765416166334,13.04917169543024,13.08481519868133,12.532129972791084,12.389715355114587,12.613182222790678,12.490246541545702,12.643541358381125,12.512683686929016,12.977608695025069,12.911725699170088,12.799334196683317,12.59933321869999,12.82110149281776,12.76946096288552,12.600248456545032,12.662545929708156,12.391402774855417,11.772378109148086,11.91364710540641,12.233509823087305,12.118640291969266,12.16647342630922,0.010316748071621,0.041569598130331,-0.7391312908919048,TRUE,-4.202378335339451,0.00219099543361899,0.0399171980562461,-0.4928333389405779,TRUE,-5.080312571733368,"nucleotide binding;regulatory region DNA binding;transcription regulatory region sequence-specific DNA binding;protein binding transcription factor activity;transcription factor binding transcription factor activity;core promoter sequence-specific DNA binding;core promoter binding;regulatory region nucleic acid binding;p53 binding;nucleic acid binding;DNA binding;chromatin binding;transcription cofactor activity;transcription coactivator activity;RNA binding;enzyme inhibitor activity;protein kinase inhibitor activity;binding;protein binding;ATP binding;phospholipid binding;phosphatidylinositol-3,4,5-trisphosphate binding;transcription factor binding;lipid binding;purine nucleotide binding;kinase regulator activity;kinase inhibitor activity;rRNA binding;protein kinase regulator activity;enzyme binding;kinase binding;protein kinase binding;enzyme regulator activity;adenyl nucleotide binding;Tat protein binding;ribonucleotide binding;purine ribonucleotide binding;adenyl ribonucleotide binding;phosphatidylinositol binding;purine ribonucleoside triphosphate binding;histone binding;identical protein binding;protein homodimerization activity;ribonucleoprotein binding;ribosomal large subunit binding;ribosomal small subunit binding;protein kinase B binding;sequence-specific DNA binding;transcription regulatory region DNA binding;protein dimerization activity;NF-kappaB binding;unfolded protein binding",ribosomal subunit export from nucleus;nucleobase-containing compound metabolic process;DNA metabolic process;DNA repair;chromatin organization;regulation of translation;nitrogen compound metabolic process;transport;nucleocytoplasmic transport;response to stress;response to DNA damage stimulus;organelle organization;aging;metabolic process;biosynthetic process;response to abiotic stimulus;cellular process;nucleobase-containing compound transport;cellular component organization;RNA metabolic process;chromatin modification;cellular homeostasis;cellular component assembly;microtubule organizing center organization;regulation of protein modification process;regulation of protein stability;developmental process;regulation of organelle organization;cellular macromolecular complex assembly;cellular nitrogen compound metabolic process;response to chemical stimulus;ribosomal large subunit biogenesis;ribosomal small subunit biogenesis;homeostatic process;macromolecule metabolic process;cellular metabolic process;primary metabolic process;response to stimulus;regulation of DNA metabolic process;nuclear transport;localization;establishment of localization;chromosome organization;cellular localization;regulation of cell cycle;macromolecular complex assembly;biological regulation,nucleus;nucleoplasm;nucleolus;cytoplasm;centrosome;microtubule organizing center;cytosol;small ribosomal subunit;ribonucleoprotein complex;macromolecular complex;organelle;intracellular organelle;intracellular membrane-bounded organelle;intracellular non-membrane-bounded organelle;cell part,,ENSMUSG00000057113,28007.701565036,-0.534743944791987,0.180370173330088,4.4340222283594e-4,0.00726152137168384,Npm1
Npm2,Q80W85,Q80W85,Nucleoplasmin-2,23309.32,18,30,100,8.5,10.51477451008593,10.22731582895257,8.118970841224783,7.571733528662932,6.167854023634581,4.9825082996324985,10.746892016871008,10.57655977121248,10.603385588093452,10.207197570458,10.439837603794706,10.375842710621004,10.33540943772006,10.255002052158376,10.01057522719616,10.15974971706724,8.154197264149808,8.019209275421995,8.18135216832782,7.935560209153195,8.304535289071104,7.78449706566593,7.0626522645031615,7.929052661087446,7.763763290065421,7.318702361992695,6.548307358508595,6.754300246626585,6.099519254847086,5.677243699958138,5.759899558232506,4.366589156653521,6.063658728781425,5.898884206186393,4.3043978379701215,4.2790115685710335,8.483286151204666e-8,5.87805451516056e-5,-2.395803668861147,TRUE,-21.474926627652447,0.0013357729428691,0.0325839173929995,-3.1364625415922847,TRUE,-7.578243788786936,nucleic acid binding;chromatin binding;RNA binding;binding;protein binding;enzyme binding;histone binding;identical protein binding,chromatin organization;organelle organization;regulation of mitotic cell cycle;cellular process;cellular component organization;chromatin modification;cell differentiation;developmental process;anatomical structure development;regulation of DNA metabolic process;chromosome organization;regulation of cell cycle;biological regulation,nucleus;nucleoplasm;nucleolus;cytoplasm;organelle;intracellular organelle;intracellular membrane-bounded organelle;intracellular non-membrane-bounded organelle;cell part,,ENSMUSG00000047911,787.637841211532,-2.03804707550769,0.411099903052281,3.33830509709015e-8,3.04503887606089e-6,Npm2
Npm3,Q9CPP0,Q9CPP0,Nucleoplasmin-3,19023.39,8,30,100,5,9.246058929841988,9.195620205353965,8.666747157451127,8.851693647093702,8.467887085071682,8.158592745564741,9.110172634162916,9.543297613630283,8.886642050809337,9.10306124882196,9.587121101785446,9.11332471804662,9.14316395488,9.08380018559743,9.269968736928496,9.367843431317272,8.496431782367111,8.831286075621863,8.502393343119463,8.909712294005615,8.593912292141582,8.90733823139241,8.8666667494209,8.705787187334142,8.843444190917719,8.935231876403343,8.676357746481788,8.528498107843753,8.572505370423354,8.365439658761842,8.19663454184767,7.690749122650446,8.147200110633253,8.329261477006852,8.534415455609548,8.091337561923607,0.00942585316599356,0.0393535672304022,-0.5793117723908612,TRUE,-3.5920563620793176,0.01886171206966001,0.118623280869599,-0.5081544118863857,FALSE,-3.0887257083439432,nucleic acid binding;chromatin binding;RNA binding;binding;protein binding;histone binding,nucleobase-containing compound metabolic process;chromatin organization;rRNA processing;RNA processing;nitrogen compound metabolic process;organelle organization;metabolic process;biosynthetic process;cellular process;cellular component organization;RNA metabolic process;chromatin modification;cellular nitrogen compound metabolic process;macromolecule metabolic process;cellular metabolic process;primary metabolic process;chromosome organization,nucleoplasm;nucleolus;cytoplasm;cytosol;cytoskeleton;organelle;intracellular organelle;intracellular non-membrane-bounded organelle;cell part,,ENSMUSG00000056209,1391.50088864622,-0.419497965406698,0.155336595431785,0.00173688520262399,0.0207954018511763,Npm3
Nudcd2,Q9CQ48,Q9CQ48,NudC domain-containing protein 2,17659.87,8,30,100,5,9.191056616283976,9.387159375553203,8.678544641228418,8.63203784890693,8.514910142034232,8.004851537118906,9.393493108382192,9.20037676352812,9.410021816687038,9.125914123178015,8.825477269644521,9.498435951602552,9.425376506893553,9.22566610396766,9.283900690682694,9.50241762461956,8.69164683631086,8.542386016898597,9.049665117319142,8.573482276949935,8.535542958663552,8.626207215815091,8.802449705956121,8.638217140650687,8.672565295338673,8.420749886774075,8.584760120274398,8.883318975201307,8.624928285267247,8.20831102305743,8.273232306370778,8.171265231910738,8.092786492327024,8.238743799152665,7.783667712216962,7.737794449987143,0.00752261072627414,0.033710420710950303,-0.5125119750555598,TRUE,-3.5586227743683883,0.00141402215096333,0.0336527550434008,-0.6736931041095122,TRUE,-4.773871360068855,binding;protein binding;unfolded protein binding,protein folding;metabolic process;cellular process;protein metabolic process;macromolecule metabolic process;cellular metabolic process;primary metabolic process,kinetochore;cytoplasm;microtubule organizing center;cytosol;cytoskeleton;macromolecular complex;organelle;intracellular organelle;intracellular non-membrane-bounded organelle;protein complex;cell part,,ENSMUSG00000020328,1356.65649472491,-0.458306402198155,0.138101881040375,2.0594720884185e-4,0.00395000704097789,Nudcd2
Nusap1,Q9ERH4,Q9ERH4,Nucleolar and spindle-associated protein 1,48572.9,4,12,40,2,4.299220923357129,4.620178041949163,3.877477364348268,4.317661713710853,3.969941008299023,,4.977430692538596,4.335072039860727,,4.704762330319263,3.1796186307099283,4.8763193710768915,4.417395560053942,4.363110366801805,4.660179827735207,4.783885084077972,3.877477364348268,,,,,,,,4.317661713710853,,,3.969941008299023,,,,,,,,,0.01019211062213318,0.0413778676597531,-1.59380589808082,TRUE,-3.3430818236691744,,,,FALSE,,nucleic acid binding;DNA binding;binding;protein binding;microtubule binding;cytoskeletal protein binding;tubulin binding,cytokinesis;nucleobase-containing compound metabolic process;DNA metabolic process;DNA packaging;nitrogen compound metabolic process;organelle organization;cytoskeleton organization;chromosome segregation;regulation of mitotic cell cycle;metabolic process;cellular process;cellular component organization;regulation of organelle organization;cellular nitrogen compound metabolic process;macromolecule metabolic process;cellular metabolic process;primary metabolic process;establishment of localization;chromosome organization;regulation of cell cycle;biological regulation,chromosome;nucleolus;cytoplasm;macromolecular complex;organelle;intracellular organelle;intracellular non-membrane-bounded organelle;protein complex;cell part,,ENSMUSG00000027306,1002.75440507592,-1.24634758655689,0.305177361093034,2.56747254207587e-6,1.1220355630258e-4,Nusap1
Oas1c,Q924S2,Q924S2,Inactive 2'-5' oligoadenylate synthetase 1C,42911.86,5,9,30,3,4.8830662550758674,4.5367792830297615,,,,,5.309262618733582,4.905260931025816,4.766856020030282,4.460266774769672,4.973684930819984,4.542775658634937,4.505467649827877,,4.816935592391907,4.281938231264324,,,,,,,,,,,,,,,,,,,,,0.0044384142323274,0.0240971625646672,-2.2346949900561133,TRUE,-5.012322244376317,,,,FALSE,,"nucleic acid binding;RNA binding;double-stranded RNA binding;catalytic activity;binding;transferase activity;transferase activity, transferring phosphorus-containing groups;nucleotidyltransferase activity",immune system process;carbohydrate metabolic process;alcohol metabolic process;protein complex assembly;response to stress;signal transduction;metabolic process;response to biotic stimulus;cellular process;cellular component organization;cellular component assembly;response to chemical stimulus;homeostatic process;cellular metabolic process;primary metabolic process;small molecule metabolic process;response to stimulus;multi-organism process;macromolecular complex assembly;biological regulation,nucleus;nucleoplasm;cytoplasm;mitochondrion;cytosol;ribosome;membrane;ribonucleoprotein complex;macromolecular complex;organelle;intracellular organelle;intracellular membrane-bounded organelle;intracellular non-membrane-bounded organelle;cell part,,ENSMUSG00000001166,783.037981724441,-1.95042768349991,0.36045035357031,3.07801878322479e-9,4.19922058174032e-7,Oas1c
Oas1e,Q8C2W3,Q8C2W3,2'-5' oligoadenylate synthetase 1E,41958.96,25,21,70,9,7.672816335004252,8.237433271339722,6.758726733145815,6.273375736005374,5.883097711500155,,7.470402939236729,7.497512242813228,8.202176446641987,7.629551062026456,7.564438984302863,8.341758096152487,8.289838505533188,7.802638532725941,8.297826289288302,8.455104932998685,6.745610832660309,6.616548282918261,6.916227546497371,6.662133753119687,6.85311325053345,6.056268745932357,6.380417334127909,6.44192328995425,6.42242541333558,6.065843896676772,,5.883097711500155,,,,,,,,,0.00120903736003099,0.00986917137855505,-0.9140896018584366,TRUE,-6.241485430645296,2.3963197475487257e-5,0.00399158403663116,-3.5632017988540623,TRUE,-17.027778707920074,"nucleic acid binding;RNA binding;double-stranded RNA binding;catalytic activity;binding;transferase activity;transferase activity, transferring phosphorus-containing groups;nucleotidyltransferase activity",immune system process;carbohydrate metabolic process;alcohol metabolic process;protein complex assembly;response to stress;signal transduction;metabolic process;response to biotic stimulus;cellular process;cellular component organization;cellular component assembly;response to chemical stimulus;homeostatic process;cellular metabolic process;primary metabolic process;small molecule metabolic process;response to stimulus;multi-organism process;macromolecular complex assembly;biological regulation,nucleus;nucleoplasm;cytoplasm;mitochondrion;cytosol;ribosome;membrane;ribonucleoprotein complex;macromolecular complex;organelle;intracellular organelle;intracellular membrane-bounded organelle;intracellular non-membrane-bounded organelle;cell part,,ENSMUSG00000066867,1085.2778974705,-2.34726958485862,0.366944770521317,7.64269415201319e-12,3.42589224431243e-9,Oas1e
Ooep,Q9CWE6,Q9CWE6,Oocyte-expressed protein homolog,18460.33,10,23,76.7,5,9.83286774464489,9.739626275492146,7.89404449497883,7.0111608035531106,5.120047754763286,5.062777905118516,9.940006245328233,9.698053484163538,9.897653180290533,9.62718050751628,10.00144530592587,10.074097352835787,9.76952674252717,9.830633382645445,9.820341134461774,9.203532764990562,8.012501102984704,8.129751991452913,7.628221908420626,7.803894415214562,7.89585305682135,6.64728054854454,6.444117971499473,7.705904857945009,6.637251932161638,7.6212487076148925,,5.894035784769659,,4.3460597247569135,,,,5.062777905118516,,,1.8069386120587667e-7,7.11572425428742e-5,-1.9388232496660596,TRUE,-17.239662914747075,5.840674244305828e-4,0.0227149661540939,-4.467568035345465,TRUE,-9.16579952621096,nucleic acid binding;RNA binding;binding,nucleobase-containing compound metabolic process;DNA metabolic process;nitrogen compound metabolic process;response to stress;response to DNA damage stimulus;organelle organization;cytoskeleton organization;establishment or maintenance of cell polarity;metabolic process;embryo development;cellular process;cellular component organization;cellular component assembly;developmental process;cellular nitrogen compound metabolic process;macromolecule metabolic process;cellular metabolic process;primary metabolic process;response to stimulus;regulation of DNA metabolic process;establishment of localization;regulation of cell cycle;macromolecular complex assembly;biological regulation,nucleus;cytoplasm;cell cortex;macromolecular complex;organelle;intracellular organelle;intracellular membrane-bounded organelle;cell part;apical part of cell,,ENSMUSG00000032346,1143.21125092337,-1.60113982518704,0.40282686475242,3.38755637004744e-6,1.3949441440859e-4,Ooep
Oog4,Q4G0C7,Q4G0C7;Q8BHX9,Oog4 protein,57214.36,11,10,33.3,4.5,5.212077206213513,5.895002072210195,,,,,5.3917162427426035,4.905927813647622,5.516421661522938,5.753582289754761,4.492738023399639,6.032410180298901,5.915783481255944,5.714012676954629,6.159280692410394,5.653523330131104,,,,,,,,,,,,,,,,,,,,,5.033003051465381e-5,0.00134524656221747,-2.7237105295524815,TRUE,-7.939307321297448,,,,FALSE,,,biological regulation,cytoplasm;cell part,,ENSMUSG00000047799,391.42904888948,-2.40367830065544,0.469772434669274,1.38528073677132e-8,1.44891129861369e-6,Oog4
Oplah,Q8K010,Q8K010,5-oxoprolinase,137611.2,59,30,100,29.5,7.989191828836459,7.809160435133312,8.135431052676461,8.211705112033908,8.178658440619621,8.588656412422104,7.839319620145812,7.88962575933904,7.985322196627799,8.067658707422549,8.164032860647099,7.840906879688026,7.792987337673806,7.733628369588018,7.862700063545905,7.815579525170806,7.993797373871704,8.083537596730377,8.412872161385508,8.102326406567808,8.084621724826903,8.112165372396838,8.355489154865285,8.314339282970142,8.018228539584761,8.258303210352508,7.9356988580625885,7.971392256100048,8.107871233464417,8.041150447584117,8.837179407886934,8.634728641519716,8.403921293011612,8.579710002346838,8.681862063273302,8.643060061959057,0.15549106172946084,0.273358839772597,0.1462392238400021,FALSE,1.5745570312066508,0.00121038914252659,0.0315570875356421,0.4532253597456428,TRUE,5.20947128281581,"nucleotide binding;catalytic activity;binding;protein binding;ATP binding;hydrolase activity;hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds;hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides;purine nucleotide binding;5-oxoprolinase (ATP-hydrolyzing) activity;adenyl nucleotide binding;ribonucleotide binding;purine ribonucleotide binding;adenyl ribonucleotide binding;purine ribonucleoside triphosphate binding;identical protein binding",organic acid metabolic process;peptide metabolic process;cellular amino acid metabolic process;sulfur compound metabolic process;nitrogen compound metabolic process;metabolic process;amine metabolic process;cellular process;cellular nitrogen compound metabolic process;cellular ketone metabolic process;cellular metabolic process;primary metabolic process;small molecule metabolic process,,Glutathione metabolism,ENSMUSG00000022562,2706.03138583228,0.540984428691067,0.233555865353246,0.00297422194156936,0.0308676585426045,Oplah
